,poi_id,name,review_count,rating,price,distance,full_address,station_id
8,6Dllc3lnPfr8rXZ-GH1aIw,Purple Pear,19.0,4.5,$$$,1013.8954902078649,"['946 Barton Street E', 'Hamilton, ON L8E 5H3', 'Canada']",495b82d6d2d3251eaa6efe8c7e9ff3fc
9,IjgiLzO1Zavr0xarKcyuTw,Shorty's Pizza,20.0,4.0,,494.82908676049686,"['1099 Cannon Street E', 'Hamilton, ON L8L 2J6', 'Canada']",495b82d6d2d3251eaa6efe8c7e9ff3fc
10,yfOjLtmJifEnl25XK_Cdwg,Boardwalk Cheesesteaks,4.0,4.5,,216.8296351343457,"['131 Ottawa Street North', 'Hamilton, ON L8L 1Y5', 'Canada']",495b82d6d2d3251eaa6efe8c7e9ff3fc
11,vOY1gkxqVlXaYnfgV3H1Ww,Power Pizza,3.0,3.0,,231.71945566005897,"['134 Ottawa Street N', 'Unit 4 & 5', 'Hamilton, ON L8H 3Z3', 'Canada']",495b82d6d2d3251eaa6efe8c7e9ff3fc
12,gPo_FGlDBwiaTl8GZfMOwg,Ellis Kitchen,10.0,4.0,$,268.86026413040344,"['148 Ottawa Street N', 'Hamilton, ON L8H 3Z3', 'Canada']",495b82d6d2d3251eaa6efe8c7e9ff3fc
13,dp0smMHNP_Kk6nz4Fj7Ucw,JoyInn Restaurant,4.0,2.5,$$,49.54282292461608,"['74 Ottawa Street N', 'Hamilton, ON L8H 3Z1', 'Canada']",495b82d6d2d3251eaa6efe8c7e9ff3fc
14,wdtc0YmADRmSsgDdPn4efw,Breezy Corners Hamilton,3.0,4.5,,243.3649924539049,"['1145 Main Street E', 'Hamilton, ON L8M 1P3', 'Canada']",495b82d6d2d3251eaa6efe8c7e9ff3fc
15,ujYeM5SgbiRuUiwnxbXvQA,Cafe Limoncello,29.0,2.5,$$,513.0234312339005,"['226 Ottawa St N', 'Hamilton, ON L8H 3Z6', 'Canada']",495b82d6d2d3251eaa6efe8c7e9ff3fc
16,sdF75N_Oc03ZG1qUqHUobw,Gage Park Diner,7.0,4.0,$$,817.733293944142,"['975 Main Street E', 'Hamilton, ON L8M 1N2', 'Canada']",495b82d6d2d3251eaa6efe8c7e9ff3fc
17,kaoPyoYyyaUJhreSDQfycg,The Hearty Hooligan,7.0,4.5,,682.1386880526541,"['292 Ottawa Street N', 'Hamilton, ON L8H 3Z9', 'Canada']",495b82d6d2d3251eaa6efe8c7e9ff3fc
18,4AxB41gPsWEUPvBZJgS-1Q,Das Schnitzel,1.0,5.0,,216.89963010697036,"['131 Ottawa Street N', 'Hamilton, ON L8L 1Y5', 'Canada']",495b82d6d2d3251eaa6efe8c7e9ff3fc
19,94gmqxVnYkgp5TiLgRilAQ,Food Box,9.0,4.0,,973.8535233238651,"['180 Kenilworth Avenue N', 'Hamilton, ON L8H 4S1', 'Canada']",495b82d6d2d3251eaa6efe8c7e9ff3fc
0,wDZe9MOT5X6_wovIE3jh6g,Bangkok Spoon Deluxe,64.0,4.0,$$,522.8937392888465,"['57 King Street W', 'Dundas, ON L9H 1T7', 'Canada']",cd2f767734dc0fef34dfd12277744d69
1,kWKL6vtrdWupRhCfBaMlaA,Thirsty Cactus Cantina & Grill,49.0,3.5,$$,315.4686509885227,"['2 King Street E', 'Dundas, ON L9H 1B8', 'Canada']",cd2f767734dc0fef34dfd12277744d69
2,G-V7PFbTMz3hNOXz3Kl4iA,Detour Cafe,91.0,4.0,$$,480.4271466338576,"['41 King Street W', 'Dundas, ON L9H 1T7', 'Canada']",cd2f767734dc0fef34dfd12277744d69
3,oH0timJDs4E4oJ8DY-Y6XQ,Quatrefoil Restaurant,61.0,4.5,$$$$,617.6944078764406,"['16 Sydenham Street', 'Hamilton, ON L9H 2T5', 'Canada']",cd2f767734dc0fef34dfd12277744d69
4,SWZQK_4MQmsCws5MEaTZJA,Collins Brewhouse,39.0,3.5,$$,442.26930576723646,"['33 King Street W', 'Dundas, ON L9H 1T5', 'Canada']",cd2f767734dc0fef34dfd12277744d69
5,FfB3oFRvOzlC5PdLJZkKxQ,Little Asia,8.0,4.5,,194.25592528488173,"['36 King Street E', 'Dundas, ON L9H 1B8', 'Canada']",cd2f767734dc0fef34dfd12277744d69
6,Z9--IAdyc4v1xLzqIrDgSg,B. Love,10.0,4.5,,426.48553956345626,"['29 King Street W', 'Hamilton, ON L9H 1T5', 'Canada']",cd2f767734dc0fef34dfd12277744d69
7,ZupbzbIeV2yh2eN62Ru9vg,India Village,23.0,4.5,$$,670.8390688908489,"['100 King Street W', 'Hamilton, ON L9H 1T9', 'Canada']",cd2f767734dc0fef34dfd12277744d69
8,2I5QhP5AYsrX-thT4TznJA,McDonald's,9.0,1.0,,45.02073593808081,"['10 Cootes Drive', 'Dundas, ON L9H 1A9', 'Canada']",cd2f767734dc0fef34dfd12277744d69
9,yQzQgB_PKZZRxvv2DNtOUA,Pita Pit,1.0,5.0,,116.56547988993889,"['49 King Street E', 'Dundas, ON L9H 1B7', 'Canada']",cd2f767734dc0fef34dfd12277744d69
10,wPGWi27A9eSm3WJ11y48tg,Jax,12.0,4.0,$$,447.52810843935947,"['33 King Street W', 'Hamilton, ON L9H 1T5', 'Canada']",cd2f767734dc0fef34dfd12277744d69
11,0qUmAeIZeauKPiwywOeT5A,The Red Door Cucina,2.0,5.0,,415.4195107464122,"['21 King Street W', 'Dundas, ON L9H 1T5', 'Canada']",cd2f767734dc0fef34dfd12277744d69
12,t2oVfUZKNCEMLMoemQdnXA,Winchester Arms,12.0,4.0,$$,772.4880284426255,"['120 King Street W', 'Dundas, ON L9H 1V2', 'Canada']",cd2f767734dc0fef34dfd12277744d69
13,O3Jl_OM_Wq6L6fPlENpzzg,Pizza Pizza,3.0,1.0,,117.33661012151569,"['49 King Street E', 'Dundas, ON L9H 1A9', 'Canada']",cd2f767734dc0fef34dfd12277744d69
14,mPtVd0wnisCUCLV7LTrdCg,The Burnt Tongue,1.0,5.0,,382.2291224699979,"['11 King Street W', 'Dundas, ON L9H 1T5', 'Canada']",cd2f767734dc0fef34dfd12277744d69
15,cJG7xTMdpy-Y4Lr58hzuyw,Hanma Japanese Foods,4.0,5.0,,704.139979740914,"['105A King Street W', 'Dundas, ON L9H 1V1', 'Canada']",cd2f767734dc0fef34dfd12277744d69
16,rYfVscZBZb_RBlZG23S1Ew,The Valley Charcoal,10.0,3.0,$,494.52398250524124,"['44 King Street W', 'Dundas, ON L9H 1T7', 'Canada']",cd2f767734dc0fef34dfd12277744d69
17,eTyQy23c5WbiOChJc7eh2Q,Dundas Shawarma,2.0,3.0,,116.09082004706133,"['24 King St E', 'Hamilton, ON L9H 1B8', 'Canada']",cd2f767734dc0fef34dfd12277744d69
18,WQKqB-2XCNSnvakv28Ui_Q,Tim Horton,5.0,1.0,$,379.2506300668077,"['86 94 Main Street', 'Dundas, ON L9H 2R1', 'Canada']",cd2f767734dc0fef34dfd12277744d69
19,K23h-jZDTEzlmngmNWK-Iw,Domino's Pizza,1.0,1.0,,404.9906254832931,"['86 Main Street', 'Dundas, ON L9H 2R1', 'Canada']",cd2f767734dc0fef34dfd12277744d69
0,h2mI1wBIK1PyaNupaL58gw,The Mule,179.0,4.0,$$,277.8316963612201,"['41 King William Street', 'Hamilton, ON L8R 1A2', 'Canada']",6413564feab2f443261e9bb41fefc19a
1,bHecMQ85o3ayw1t9hRA90g,The French,98.0,4.0,$$$,257.1047054242391,"['37 King William Street', 'Hamilton, ON L8R 1A1', 'Canada']",6413564feab2f443261e9bb41fefc19a
2,752Fv2jKafftvoS3Twkqyg,Hambrgr,202.0,4.0,$$,283.2411968151904,"['49 King William Street', 'Hamilton, ON L8R 1A2', 'Canada']",6413564feab2f443261e9bb41fefc19a
3,EGutBSi1dgdaJoLu-LdsTw,August 8,123.0,4.0,$$,55.173687259653,"['1 Wilson Street', 'Suite 12', 'Hamilton, ON L8R', 'Canada']",6413564feab2f443261e9bb41fefc19a
4,xwVB61hW9rpyp6wALR4Apg,Berkeley North,42.0,4.5,$$$,256.5791930928914,"['31 King William Street', 'Hamilton, ON L8R 1A1', 'Canada']",6413564feab2f443261e9bb41fefc19a
5,iAxN1bz9JBSG_S1naWHNuw,The Burnt Tongue,89.0,4.0,$,113.49100789621535,"['10 Cannon St E', 'Hamilton, ON L8L 1Z5', 'Canada']",6413564feab2f443261e9bb41fefc19a
6,CH4A4Aa--t0A7bP1VfkMrA,Charred Chicken,118.0,4.0,$$,352.19407041333164,"['244 James Street N', 'Hamilton, ON L8R 2L2', 'Canada']",6413564feab2f443261e9bb41fefc19a
7,9oIPWjU3DvtSdORv6I2toQ,The Ship,209.0,4.0,$$,861.472315315936,"['23 Augusta Street', 'Hamilton, ON L8N 1P6', 'Canada']",6413564feab2f443261e9bb41fefc19a
8,RRnbO5NZq716CC8emwWedg,Mulberry Coffeehouse,76.0,4.0,$$,237.16057103683895,"['193 James Street N', 'Hamilton, ON L8R 2L2', 'Canada']",6413564feab2f443261e9bb41fefc19a
9,9SSQNmfpLEK_p3otvMVy9Q,Born and Raised,25.0,4.0,$$,317.28204098201667,"['224 James Street N', 'Hamilton, ON L8R 2L3', 'Canada']",6413564feab2f443261e9bb41fefc19a
10,TxrfCuyQThzsFUlcFqdqSw,Saint James Espresso Bar & Eatery,57.0,4.5,$$,156.40438043241375,"['170 James Street N', 'Hamilton, ON L8R 2L1', 'Canada']",6413564feab2f443261e9bb41fefc19a
11,PAVNadox4HMXl-xdsjbjhg,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,41.0,4.0,$$,278.5727601118826,"['43 King William Street', 'Hamilton, ON L8R 1A2', 'Canada']",6413564feab2f443261e9bb41fefc19a
12,XYZirPf2pYh4BAHb9GbtVA,Diplomat,22.0,4.0,$$$,278.5825430208094,"['43 King William Street', 'Hamilton, ON L8R 1A2', 'Canada']",6413564feab2f443261e9bb41fefc19a
13,AQ1M0uYOsgNlynTg8lBSmA,Pho Dui Bo,28.0,3.5,$,150.3572432941454,"['15 Cannon Street E', 'Unit 2', 'Hamilton, ON L8L', 'Canada']",6413564feab2f443261e9bb41fefc19a
14,wZr3xBFhGfYMY-mqwsQuNQ,Redchurch Cafe + Gallery,24.0,4.5,$,466.6837247849523,"['68 King Street E', 'Hamilton, ON L8N 1A6', 'Canada']",6413564feab2f443261e9bb41fefc19a
15,OQvZPynueXmDp4H5fqWT_w,Undefined,6.0,4.5,,253.1717417309412,"['35 King William Street', 'Hamilton, ON L8R 1A1', 'Canada']",6413564feab2f443261e9bb41fefc19a
16,LtY9hiL8XaOCWJxPi8sYeQ,Ben Thanh,23.0,2.5,$$,22.906957003708555,"['113 James Street N', 'Hamilton, ON L8R 2K6', 'Canada']",6413564feab2f443261e9bb41fefc19a
17,uKVClBhMS6aepljE3Uk-sA,NOODLE ME,24.0,4.0,,55.173687259653,"['1 Wilson Street', 'Unit 7', 'Hamilton, ON L8R 1C4', 'Canada']",6413564feab2f443261e9bb41fefc19a
18,KlShqEAvqRFUYJafx56tkQ,Pho Hamilton,6.0,4.5,,306.2255506654508,"['115 Park Street N', 'Hamilton, ON L8R 2N2', 'Canada']",6413564feab2f443261e9bb41fefc19a
19,Cg0WEknzjnguRylTcf1pEQ,Kenzo,25.0,4.0,,354.3198240404107,"['21 King Street E', 'Hamilton, ON L8N 1A1', 'Canada']",6413564feab2f443261e9bb41fefc19a
0,Q4oLgsU62VPR28pBm0vCXw,Earth To Table : Bread Bar,293.0,4.0,$$,56.72633072063792,"['258 Locke Street S', 'Hamilton, ON L8P 4B9', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
1,uy_vkyImATNvWYzbUCOxyQ,The Burnt Tongue,41.0,4.5,$$,261.8967400066977,"['182 Locke Street S', 'Hamilton, ON L8P 4B3', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
2,6F_TjwC8F3OG_q1lGxgMFg,Aberdeen Tavern,78.0,4.0,$$$,592.9711267257261,"['432 Aberdeen Avenue', 'Hamilton, ON L8P 2S2', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
3,o_CBe1ZQs6kj-Aet2qmL5A,Planted in Hamilton,37.0,4.5,$$,144.27964467301922,"['211 Locke Street S', 'Hamilton, ON L8P 4B6', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
4,zH1IGA8_naVKv4WDqvSOIg,The West Town Bar & Grill,49.0,3.5,$$,137.17822919748568,"['214 Locke Street S', 'Hamilton, ON L8P 4B4', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
5,GIjr9JsXwtUAWhTFo9VBHg,Peruviano,4.0,4.5,,41.65003010578739,"['254 Locke Street S', 'Hamilton, ON L8P 4B9', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
6,vqyK2q3zJ74TIT1-7Bf3Tg,La Luna,65.0,4.0,$$,945.7948426281544,"['306 King Street W', 'Hamilton, ON L8P 1B1', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
7,ouKTL8ajZ2BGPRf33xwGWA,Pho Nhung,18.0,4.5,,1201.0213375127603,"['85 Queen St N', 'Hamilton, ON L8R 2V5', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
8,wNHa-Hze5WuGQjFG9aqdFw,Tomah,7.0,5.0,,541.6418115921458,"['132 Queen Street S', 'Hamilton, ON L8P 3S2', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
9,dxsrhzpSxY9wDGbZxhIjHQ,The Coop,43.0,4.0,$$,985.5980119289599,"['274-274 King Street W', 'Hamilton, ON L8P 1J6', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
10,SRn16jLAA0DD88FGywZk9A,CIMA Enoteca,17.0,3.5,,204.37409499434978,"['190 Locke Street S', 'Hamilton, ON L8P 4B4', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
11,Fkm6WTO7-auG5V4NtzpvRA,Amigos,14.0,4.5,,842.7605328732292,"['109 George Street', 'Hamilton, ON L8P 1E3', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
12,ZgoVlQmApvjWt-0evoeoGQ,Moodys,13.0,4.0,,847.5575852335159,"['107 George Street', 'Hamilton, ON L8P 1E3', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
13,G6IQ3GGuJqR0CzPShjrvHg,Cake & Loaf Bakery,24.0,4.0,$$,472.01493962111914,"['321 Dundurn Street S', 'Hamilton, ON L8P 2M5', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
14,YBi5k9aeRpi8PczZd3VazA,Glow Juicery,3.0,4.5,,231.4841346025904,"['35 Pine Street', 'Hamilton, ON L8P 2A2', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
15,0vw6fL9m6j_9U4vonPKwGg,Buona Vita Pizza,13.0,4.5,$,1213.3201394750497,"['82 Queen Street  N', 'Hamilton, ON L8R 2V4', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
16,dStxAm_cBxyBSXeoUCRxZg,Ye Old Squire,3.0,2.5,,107.70533320407154,"['225 Locke Street S', 'Hamilton, ON L8P 4B6', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
17,3NdTvkvimiJ8ShpCPmz7QQ,Delirious Burger,2.0,5.0,,202.6561492146167,"['197 Locke Street', 'Hamilton, ON L8P 4B5', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
18,edfrEb-q4HkKIh0pv-bxcA,Queen's Pizza & Wings,58.0,2.5,$,434.1523547029779,"['178 Queen Street S', 'Hamilton, ON L8P 3S7', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
19,i8nQA6qFkr3TmSCZ1ukbGQ,Electric Diner,17.0,3.5,,894.85320653731,"['96 George Street', 'Hamilton, ON L8P 3M8', 'Canada']",2c40c2c8f305bbdb55924286ef60a65e
0,Q4oLgsU62VPR28pBm0vCXw,Earth To Table : Bread Bar,293.0,4.0,$$,52.48947009863089,"['258 Locke Street S', 'Hamilton, ON L8P 4B9', 'Canada']",136db3855339c99b874db87c997d2f46
1,6F_TjwC8F3OG_q1lGxgMFg,Aberdeen Tavern,78.0,4.0,$$$,567.904874960172,"['432 Aberdeen Avenue', 'Hamilton, ON L8P 2S2', 'Canada']",136db3855339c99b874db87c997d2f46
2,o_CBe1ZQs6kj-Aet2qmL5A,Planted in Hamilton,37.0,4.5,$$,227.5103701589886,"['211 Locke Street S', 'Hamilton, ON L8P 4B6', 'Canada']",136db3855339c99b874db87c997d2f46
3,uy_vkyImATNvWYzbUCOxyQ,The Burnt Tongue,41.0,4.5,$$,350.28080862869393,"['182 Locke Street S', 'Hamilton, ON L8P 4B3', 'Canada']",136db3855339c99b874db87c997d2f46
4,zH1IGA8_naVKv4WDqvSOIg,The West Town Bar & Grill,49.0,3.5,$$,227.0692410631791,"['214 Locke Street S', 'Hamilton, ON L8P 4B4', 'Canada']",136db3855339c99b874db87c997d2f46
5,GIjr9JsXwtUAWhTFo9VBHg,Peruviano,4.0,4.5,,64.18738003486922,"['254 Locke Street S', 'Hamilton, ON L8P 4B9', 'Canada']",136db3855339c99b874db87c997d2f46
6,vqyK2q3zJ74TIT1-7Bf3Tg,La Luna,65.0,4.0,$$,1011.2074269414268,"['306 King Street W', 'Hamilton, ON L8P 1B1', 'Canada']",136db3855339c99b874db87c997d2f46
7,wNHa-Hze5WuGQjFG9aqdFw,Tomah,7.0,5.0,,584.3933004123531,"['132 Queen Street S', 'Hamilton, ON L8P 3S2', 'Canada']",136db3855339c99b874db87c997d2f46
8,dxsrhzpSxY9wDGbZxhIjHQ,The Coop,43.0,4.0,$$,1045.4006480564408,"['274-274 King Street W', 'Hamilton, ON L8P 1J6', 'Canada']",136db3855339c99b874db87c997d2f46
9,G6IQ3GGuJqR0CzPShjrvHg,Cake & Loaf Bakery,24.0,4.0,$$,456.52567070879496,"['321 Dundurn Street S', 'Hamilton, ON L8P 2M5', 'Canada']",136db3855339c99b874db87c997d2f46
10,Fkm6WTO7-auG5V4NtzpvRA,Amigos,14.0,4.5,,901.8499837948257,"['109 George Street', 'Hamilton, ON L8P 1E3', 'Canada']",136db3855339c99b874db87c997d2f46
11,SRn16jLAA0DD88FGywZk9A,CIMA Enoteca,17.0,3.5,,294.06662768992976,"['190 Locke Street S', 'Hamilton, ON L8P 4B4', 'Canada']",136db3855339c99b874db87c997d2f46
12,ZgoVlQmApvjWt-0evoeoGQ,Moodys,13.0,4.0,,905.9755990027385,"['107 George Street', 'Hamilton, ON L8P 1E3', 'Canada']",136db3855339c99b874db87c997d2f46
13,dStxAm_cBxyBSXeoUCRxZg,Ye Old Squire,3.0,2.5,,191.33756615912102,"['225 Locke Street S', 'Hamilton, ON L8P 4B6', 'Canada']",136db3855339c99b874db87c997d2f46
14,i8nQA6qFkr3TmSCZ1ukbGQ,Electric Diner,17.0,3.5,,952.4319891088267,"['96 George Street', 'Hamilton, ON L8P 3M8', 'Canada']",136db3855339c99b874db87c997d2f46
15,BcOccyfjH_pfu8Z871iSEQ,Ark and Anchor,14.0,4.5,$$,1021.4387659045237,"['300 King Street W', 'Hamilton, ON L8P 1B1', 'Canada']",136db3855339c99b874db87c997d2f46
16,YBi5k9aeRpi8PczZd3VazA,Glow Juicery,3.0,4.5,,317.7054863369359,"['35 Pine Street', 'Hamilton, ON L8P 2A2', 'Canada']",136db3855339c99b874db87c997d2f46
17,EmaHgp6Asne9crfA1XFPzA,Shehnai Restaurant Authentic Indian Cuisine,32.0,3.0,$$,761.3889586100598,"['447 Main Street W', 'Hamilton, ON L8P 1K5', 'Canada']",136db3855339c99b874db87c997d2f46
18,edfrEb-q4HkKIh0pv-bxcA,Queen's Pizza & Wings,58.0,2.5,$,453.74941488240086,"['178 Queen Street S', 'Hamilton, ON L8P 3S7', 'Canada']",136db3855339c99b874db87c997d2f46
19,1E7ww2xRfk6GKEw5HRg4qg,Papagayo Restaurant,10.0,4.0,$$,1087.727388859762,"['246 King Street W', 'Hamilton, ON L8P 1A9', 'Canada']",136db3855339c99b874db87c997d2f46
0,752Fv2jKafftvoS3Twkqyg,Hambrgr,202.0,4.0,$$,53.763137783621815,"['49 King William Street', 'Hamilton, ON L8R 1A2', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
1,h2mI1wBIK1PyaNupaL58gw,The Mule,179.0,4.0,$$,75.41451542413608,"['41 King William Street', 'Hamilton, ON L8R 1A2', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
2,bHecMQ85o3ayw1t9hRA90g,The French,98.0,4.0,$$$,98.65429258140018,"['37 King William Street', 'Hamilton, ON L8R 1A1', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
3,xwVB61hW9rpyp6wALR4Apg,Berkeley North,42.0,4.5,$$$,117.60213933498706,"['31 King William Street', 'Hamilton, ON L8R 1A1', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
4,EGutBSi1dgdaJoLu-LdsTw,August 8,123.0,4.0,$$,289.67010059718655,"['1 Wilson Street', 'Suite 12', 'Hamilton, ON L8R', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
5,wZr3xBFhGfYMY-mqwsQuNQ,Redchurch Cafe + Gallery,24.0,4.5,$,169.0119157903148,"['68 King Street E', 'Hamilton, ON L8N 1A6', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
6,9oIPWjU3DvtSdORv6I2toQ,The Ship,209.0,4.0,$$,602.2366255255502,"['23 Augusta Street', 'Hamilton, ON L8N 1P6', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
7,GTAJyJuT_sE0byRLTdM5sA,Sapporo Japanese Restaurant,91.0,3.5,$$,314.8340864912567,"['96 Main St E', 'Hamilton, ON L8N 1G3', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
8,JPsfA7czh0PusUKqpduDUA,Ajio Sushi,41.0,4.0,$$,254.02727270087584,"['161 King Street E', 'Hamilton, ON L8R 1J6', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
9,_Tl4-DH2ci_AVXq028__sg,Burrito Boyz,45.0,4.0,$,135.4770961711283,"['66 King Street E', 'Hamilton, ON L8N 1A6', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
10,XYZirPf2pYh4BAHb9GbtVA,Diplomat,22.0,4.0,$$$,64.58384819375125,"['43 King William Street', 'Hamilton, ON L8R 1A2', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
11,PAVNadox4HMXl-xdsjbjhg,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,41.0,4.0,$$,64.58666434241285,"['43 King William Street', 'Hamilton, ON L8R 1A2', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
12,L3zSyRZQEeRzAkkHLgAxtw,Lulu's Shawarma,38.0,4.5,$,41.92931897295349,"['32 John Street N', 'Hamilton, ON L8R 1H3', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
13,8BWj3CORhDKsIkkpdeHL2Q,Homemade Noodles,7.0,4.5,,200.6322223782086,"['135 King Street E', 'Hamilton, ON L8N 1B2', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
14,Cg0WEknzjnguRylTcf1pEQ,Kenzo,25.0,4.0,,148.1182802792256,"['21 King Street E', 'Hamilton, ON L8N 1A1', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
15,kB2-ZZWvtV7xESmPllib2A,Szechuan Noodle Bowl,10.0,4.0,$,144.34025335412932,"['117 King St E', 'Hamilton, ON L8N 1A9', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
16,OQvZPynueXmDp4H5fqWT_w,Undefined,6.0,4.5,,110.83911497176142,"['35 King William Street', 'Hamilton, ON L8R 1A1', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
17,iAxN1bz9JBSG_S1naWHNuw,The Burnt Tongue,89.0,4.0,$,410.5082187138372,"['10 Cannon St E', 'Hamilton, ON L8L 1Z5', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
18,E3VovXYlH2RvnsksrMZE_w,My-Thai Restaurant,18.0,3.5,$$,35.386126632059735,"['21 John St N', 'Hamilton, ON L8R 1H1', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
19,PF7-hE3bYP6dL9nXDxiIRw,PinToh,4.0,4.5,,35.38612663175526,"['21 John St N', 'Hamilton, ON L8R 1H1', 'Canada']",306cc88fcd5431a91806cc41757fb0c7
0,CODMFMsPP06eTQutMnniUA,541 Eatery & Exchange,42.0,4.5,$,224.17090690445954,"['541 Barton Street E', 'Hamilton, ON L8L 2Z2', 'Canada']",19f78245a8a7b0f415f83078efc45d26
1,R3vynTtGXFYmsYEHEVQHOQ,Motel Restaurant,57.0,4.5,$$,446.7208923305573,"['359 Barton Street E', 'Hamilton, ON L8L 2X8', 'Canada']",19f78245a8a7b0f415f83078efc45d26
2,oW4LmHyOPPI7piI-Jz5-Bw,Maipai,11.0,4.5,,578.0871577327656,"['631 Barton Street E', 'Hamilton, ON L8L 3A1', 'Canada']",19f78245a8a7b0f415f83078efc45d26
3,X5AQM3c7Iya0Czk5pATIDA,BAB Korean Food & BBQ,3.0,5.0,,335.4337085650151,"['387 Barton Street E', 'Hamilton, ON L8L 2Y2', 'Canada']",19f78245a8a7b0f415f83078efc45d26
4,HaCIuGPWvQ4uKrK_bdRYuQ,Conversate Steak & Seafood,3.0,4.0,,185.95527657371366,"['38 King William Street', 'Hamilton, ON L8L 5T7', 'Canada']",19f78245a8a7b0f415f83078efc45d26
5,tZ-pl2ZLjONORBbTdqdM2g,Mosaic Beer Bar,1.0,4.0,,182.83088141530834,"['431 Barton Street E', 'Hamilton, ON L8L 2Y5', 'Canada']",19f78245a8a7b0f415f83078efc45d26
6,C__-O_PQ0LJ3LPtAVa9-ag,Korea House,21.0,4.0,,816.837365263949,"['281 Cannon Street E', 'Hamilton, ON L8L 2B4', 'Canada']",19f78245a8a7b0f415f83078efc45d26
7,BqkJd5ZI96-kpX0RHx717w,Culantro Peruvian Cookery,23.0,3.5,$$,1024.996330904996,"['537 Main Street E', 'Hamilton, ON L8M 1H9', 'Canada']",19f78245a8a7b0f415f83078efc45d26
8,R-mRpsG8AMytjd5spNDtMQ,Pho Asparagus,1.0,4.0,,330.6029182180131,"['387 Barton Street E', 'Hamilton, ON L8L 2Y2', 'Canada']",19f78245a8a7b0f415f83078efc45d26
9,41GkM7fMd87uPDY1MFOVlg,Festival Café,5.0,4.5,,1335.607951042402,"['1013 King St E', 'Hamilton, ON L8M 1C9', 'Canada']",19f78245a8a7b0f415f83078efc45d26
10,E_9NmcXyaI11v53LxxFhLg,Burger Bus Hamilton,1.0,5.0,,400.9008269629498,"['126 Sanford Avenue N', 'Hamilton, ON L8L 5Z3', 'Canada']",19f78245a8a7b0f415f83078efc45d26
11,96tn_e5VR3b0478fegs6iQ,The Capitol Bar,5.0,4.5,,1050.0929239249233,"['973 King Street E', 'Hamilton, ON L8M 1C3', 'Canada']",19f78245a8a7b0f415f83078efc45d26
12,1ZK0kM9oCX5wIM8TIcSSYg,Punjabi Shaan,2.0,5.0,,1018.6399012056046,"['537 Main Street E', 'Hamilton, ON L8M 1H9', 'Canada']",19f78245a8a7b0f415f83078efc45d26
13,HhPVOlVGW9Pl2tMca0l7ow,Bellair Pizza,1.0,3.0,$$,108.07874096784246,"['455 Barton Street E', 'Hamilton, ON L8L 2Y7', 'Canada']",19f78245a8a7b0f415f83078efc45d26
14,3TTizB54szCx7njZo8palw,Fisticuffs,1.0,5.0,,654.0932216347036,"['301 Barton Street E', 'Hamilton, ON L8L 2X4', 'Canada']",19f78245a8a7b0f415f83078efc45d26
15,huunkQ59e1TOVLS7_TaHpg,Two Cougars & A Cafe,8.0,4.0,$,1146.6492177038006,"['601 Burlington Street E', 'Hamilton, ON L8L 4J5', 'Canada']",19f78245a8a7b0f415f83078efc45d26
